race,sex,two_year_recid,score_text,priors_count,age_cat,v_score_text,juv_crime,c_charge_degree
0,1,1,0,1,1,0,1,1
1,1,1,1,1,1,0,2,1
0,1,1,1,1,0,2,1,0
2,1,1,0,2,1,0,1,0
2,0,1,0,2,1,0,1,1
2,0,1,1,1,1,0,2,1
0,1,1,1,2,1,2,1,1
0,1,0,2,0,1,0,0,0
2,1,1,1,1,0,2,1,0
2,0,1,2,0,1,0,0,0
2,1,0,2,1,1,0,2,0
2,1,1,1,1,1,0,1,1
0,1,1,1,2,1,1,0,1
0,0,0,2,0,1,0,0,1
2,1,1,0,1,1,0,2,0
1,1,1,1,1,2,2,1,1
1,1,1,0,1,1,2,2,0
2,1,1,1,1,1,0,2,0
0,1,1,1,1,1,1,1,0
0,1,1,2,1,1,0,1,0
2,1,1,1,1,1,2,1,0
0,1,1,2,1,1,0,1,0
2,1,1,2,1,1,0,2,0
0,0,1,1,0,1,0,0,0
0,0,0,1,1,1,0,2,1
0,0,1,1,1,0,2,2,0
0,1,1,1,2,1,0,0,1
0,0,1,1,1,1,0,1,1
0,1,1,1,0,1,0,0,0
0,1,1,1,1,1,0,2,0
0,0,1,0,1,1,0,2,0
0,1,1,0,1,1,0,1,0
2,1,1,0,1,1,0,1,1
0,0,0,2,1,1,0,1,0
0,1,1,1,2,0,2,1,1
0,1,0,1,2,1,0,0,1
0,0,0,1,1,0,2,1,0
2,0,1,1,2,1,0,1,1
0,0,1,1,1,1,0,2,0
0,1,0,1,2,1,0,0,0
0,0,1,1,2,2,2,1,1
1,1,1,2,1,1,0,1,0
2,0,1,0,1,1,0,1,1
0,0,0,0,1,1,0,2,1
0,1,1,1,1,1,0,2,0
0,0,1,2,1,0,1,1,0
0,1,1,1,0,2,2,0,0
2,1,1,2,2,1,0,0,1
0,0,1,2,1,1,0,2,1
2,0,1,1,2,1,0,2,1
0,0,0,2,0,1,1,0,0
2,1,0,2,1,1,0,2,1
2,0,0,2,1,1,0,2,0
0,0,1,1,1,1,0,2,1
0,1,1,0,1,1,0,2,0
2,0,1,2,1,1,0,1,0
2,1,0,1,0,0,2,1,0
2,1,1,2,0,1,0,0,0
2,1,0,0,1,1,1,2,1
0,1,1,2,1,1,0,2,0
2,0,1,0,1,1,2,2,0
1,1,0,2,0,1,0,0,1
2,1,1,0,2,1,0,0,1
0,0,1,1,1,1,0,2,1
0,0,1,0,1,1,0,1,0
2,0,1,1,1,1,1,1,1
0,0,1,1,2,1,0,1,0
2,1,1,1,1,1,0,1,1
0,1,0,2,1,1,0,2,0
2,1,1,1,1,1,1,2,1
0,0,1,2,1,1,0,2,0
2,1,1,1,2,2,2,0,1
2,1,0,2,2,1,0,0,1
0,0,0,0,1,1,0,2,0
2,1,0,2,0,1,0,0,0
2,0,0,1,1,1,0,2,1
0,1,1,1,1,1,1,2,0
1,1,1,2,1,1,0,2,0
2,1,1,1,0,0,2,1,0
2,1,1,0,0,0,2,2,0
0,1,1,2,2,1,1,1,0
2,0,1,1,1,0,1,2,1
2,1,1,1,2,2,2,1,1
1,1,1,2,0,1,0,0,1
2,0,1,0,1,1,0,2,0
2,1,0,1,0,1,1,0,1
0,0,1,2,1,1,0,2,1
0,1,1,0,1,1,0,2,0
0,0,1,1,2,1,0,1,1
0,0,1,0,1,1,0,2,0
2,0,1,1,2,1,1,1,0
0,1,0,2,0,1,0,0,0
2,1,0,1,1,1,0,2,0
0,1,1,0,1,1,2,1,0
0,0,1,2,1,1,0,2,0
2,1,1,1,2,0,2,2,1
2,1,1,1,1,1,1,1,1
0,0,1,1,0,1,2,0,0
0,1,1,2,1,1,1,0,0
2,1,1,2,1,1,0,2,0
0,1,1,1,1,1,0,2,1
0,1,1,0,2,1,1,1,1
2,0,1,2,1,1,0,1,0
2,0,1,1,2,1,2,1,1
0,1,1,0,1,1,0,1,0
2,1,0,0,1,1,0,2,1
2,1,1,1,0,1,0,0,0
0,1,1,1,2,1,2,0,1
0,1,0,1,2,1,0,0,1
0,0,0,1,2,2,2,1,1
1,1,1,2,1,1,1,2,0
2,1,1,1,1,1,0,2,0
0,1,1,2,1,1,0,2,0
2,1,1,1,0,1,2,0,0
0,1,1,2,0,0,0,1,1
0,1,1,0,2,1,0,1,0
0,0,1,1,1,1,0,1,1
0,0,1,2,1,2,2,0,0
2,1,1,2,0,1,1,0,1
2,1,0,1,1,1,0,0,0
0,0,1,0,1,1,2,2,0
2,1,1,1,2,1,0,1,1
0,1,0,1,1,0,2,1,0
2,0,1,2,2,1,2,0,0
2,1,0,2,0,1,0,0,1
2,0,0,0,2,1,1,0,1
0,0,1,2,1,0,2,2,0
0,1,1,2,2,0,2,0,0
2,1,1,2,2,1,0,0,0
2,1,1,1,1,1,0,1,1
0,0,1,2,1,1,0,2,0
2,1,1,0,1,0,1,0,1
1,1,1,0,0,1,0,0,0
0,1,1,1,0,0,2,1,0
2,1,1,2,0,1,0,0,1
2,1,1,1,2,2,2,1,1
1,1,0,2,1,1,0,0,0
2,1,1,1,2,1,0,0,1
0,1,0,2,1,1,0,2,0
2,1,1,1,1,1,1,1,1
0,0,0,1,2,1,0,0,1
0,0,0,1,0,1,0,0,0
0,0,1,1,0,1,2,0,0
0,1,1,0,1,1,0,2,0
1,1,1,1,0,1,1,0,0
0,1,1,2,1,1,2,1,1
1,0,1,0,2,1,0,1,1
1,0,1,1,1,1,0,2,0
0,1,1,2,1,1,1,2,0
2,0,1,2,1,1,0,2,0
2,0,1,2,1,1,2,0,0
0,1,1,2,1,1,2,1,1
2,1,1,1,1,1,1,1,0
0,0,1,2,1,1,1,2,0
2,0,1,2,1,1,0,2,0
2,1,1,1,1,1,1,2,1
0,0,1,2,0,0,2,0,1
0,1,0,1,2,1,1,0,1
0,1,0,1,2,1,0,0,0
0,0,0,2,2,1,0,1,1
2,0,1,1,1,1,0,2,1
0,1,1,2,2,1,2,0,1
2,1,1,2,1,1,2,0,1
2,1,1,1,1,1,0,0,1
0,0,1,2,1,1,0,2,0
2,0,1,1,1,1,2,2,1
0,1,0,2,0,1,2,0,1
2,1,1,1,1,0,2,2,1
2,1,1,2,0,1,1,0,1
2,0,0,2,1,1,0,2,0
2,0,1,0,1,1,0,1,0
1,1,0,1,1,1,0,2,1
0,1,1,1,2,1,1,1,1
0,0,1,2,0,1,1,0,0
2,0,0,1,2,1,0,0,1
0,0,1,1,1,1,0,2,0
0,0,1,2,1,1,2,2,0
2,1,1,0,1,0,0,1,0
1,1,1,2,0,1,0,0,1
2,0,1,1,2,1,0,0,1
1,1,1,1,1,1,1,2,0
0,0,1,1,1,1,0,2,0
0,1,1,1,1,1,0,2,1
0,0,1,1,2,1,2,0,1
1,1,1,2,1,1,0,1,0
2,0,1,2,0,1,1,0,0
0,1,0,1,1,1,0,2,0
0,1,1,1,0,1,0,0,0
0,1,1,1,2,1,0,0,0
0,1,0,1,1,1,0,1,1
0,1,1,1,1,1,0,2,0
0,0,1,1,1,1,0,2,0
0,1,1,0,1,1,0,2,0
0,1,0,0,1,1,0,2,0
0,0,1,2,1,1,0,2,0
0,1,1,1,1,0,2,2,1
2,1,1,1,2,1,0,1,1
0,0,0,2,1,1,0,2,0
2,1,1,1,1,1,1,1,1
0,0,1,1,0,1,0,0,1
0,0,1,1,1,1,0,0,0
0,0,1,1,0,1,0,0,0
0,0,1,1,1,0,1,2,1
2,1,1,1,2,1,0,0,1
0,0,0,2,1,1,0,2,1
0,0,1,2,1,1,0,2,0
0,1,1,1,1,1,1,1,0
0,0,1,2,1,1,0,2,1
0,1,1,1,1,0,2,1,0
1,1,1,1,2,1,0,1,1
0,0,0,0,2,1,0,0,1
2,0,1,0,1,1,2,0,0
0,1,1,1,0,1,0,0,0
0,1,1,1,2,1,0,1,1
0,0,0,2,1,1,1,1,0
1,0,1,1,0,1,0,0,0
0,1,1,1,2,1,0,1,0
0,0,0,1,2,1,0,0,1
0,1,1,0,1,1,0,2,0
2,0,1,2,1,1,1,1,0
2,0,1,2,0,1,0,0,1
2,0,0,1,2,1,2,1,1
0,1,1,1,0,1,0,0,0
0,0,1,1,1,1,0,2,1
0,0,1,0,1,1,1,1,0
0,0,1,1,0,1,0,0,0
0,0,1,1,0,1,1,0,0
0,1,1,2,1,1,2,2,0
2,1,1,1,1,1,0,1,1
0,1,1,0,1,1,2,2,0
0,1,1,2,0,0,0,1,1
0,1,0,1,0,1,2,0,0
0,1,1,2,0,1,0,0,1
0,1,0,0,1,1,0,2,0
2,1,1,2,1,1,1,2,1
2,1,1,1,2,1,0,0,0
0,0,1,1,1,1,1,2,0
0,1,1,2,1,1,0,2,1
0,0,1,2,1,1,0,2,0
0,1,1,0,1,1,2,2,0
0,1,1,2,0,1,0,0,1
0,1,0,1,2,1,0,1,1
0,1,0,1,1,0,2,2,1
2,1,1,2,0,0,1,1,0
0,1,1,0,2,1,1,0,1
0,0,1,2,1,1,0,1,1
2,1,1,1,1,1,0,1,0
0,0,1,1,2,1,1,0,1
0,0,1,2,1,2,2,0,0
2,1,1,1,1,1,0,2,1
0,1,1,1,1,1,0,1,0
0,1,1,1,2,1,0,0,1
1,1,1,0,1,1,0,1,0
2,1,0,1,1,1,0,1,0
0,0,1,1,2,1,2,0,1
0,1,0,0,1,1,0,2,0
0,1,1,1,0,1,1,0,0
0,1,1,1,1,0,2,1,0
2,1,1,1,1,1,0,1,0
0,0,1,0,0,1,2,0,0
2,1,1,1,1,2,2,1,1
2,1,1,2,0,1,0,0,0
0,0,0,1,1,0,2,2,0
2,1,0,1,2,1,2,1,1
0,0,1,2,1,1,0,1,0
2,1,1,1,0,1,0,0,1
0,1,1,1,1,1,0,2,1
0,1,1,1,1,1,1,2,1
0,1,1,2,1,1,1,2,0
0,0,1,1,2,1,2,1,0
0,1,0,2,1,0,2,1,0
0,1,1,1,2,1,0,2,1
0,0,0,0,1,0,2,1,1
0,1,1,1,2,1,0,1,1
0,0,0,1,0,1,0,0,0
0,1,1,2,1,1,0,1,0
2,1,1,1,0,1,1,0,0
0,1,0,1,0,1,0,0,0
0,1,0,1,0,1,2,0,1
0,1,1,1,1,0,2,0,1
1,1,1,1,2,1,0,1,0
0,0,1,0,1,0,2,2,0
1,1,0,1,0,1,1,0,1
0,0,1,2,0,1,0,0,0
2,1,1,1,1,0,0,0,1
2,1,1,0,0,1,0,0,0
1,0,0,1,1,1,1,1,1
0,0,1,2,0,0,0,1,0
2,0,0,1,2,1,1,0,0
0,0,1,1,1,0,0,1,1
2,1,1,1,2,1,0,0,1
0,1,0,2,1,0,2,2,0
0,0,1,1,2,1,0,0,0
0,0,1,1,1,1,0,2,0
0,0,1,2,1,1,0,1,0
2,1,1,1,1,1,0,2,0
0,0,1,1,2,1,1,0,1
0,0,0,1,1,1,2,2,0
0,1,1,1,2,1,0,1,1
0,1,0,1,2,1,0,0,1
0,1,0,0,1,1,2,2,1
0,1,0,2,1,1,1,2,0
2,0,1,1,2,1,0,1,1
0,0,0,0,1,1,0,2,0
1,1,1,1,1,1,0,2,0
0,1,1,1,1,1,2,2,0
0,1,1,0,2,1,0,1,1
2,0,1,0,2,1,0,0,1
0,0,1,2,1,1,0,2,0
2,1,1,2,1,1,0,1,0
2,1,1,0,1,1,0,2,0
2,0,0,0,1,1,0,2,0
2,1,1,0,2,1,0,1,1
2,0,1,1,1,1,0,0,0
0,0,1,2,1,0,2,2,0
0,0,1,1,1,1,0,2,0
0,1,1,0,1,1,0,2,0
1,1,0,2,1,1,0,2,1
0,1,1,0,1,0,0,2,0
1,0,0,1,2,1,0,0,1
0,0,0,0,1,1,0,2,1
0,1,1,1,1,1,0,1,0
0,0,1,1,1,1,0,2,0
0,1,1,1,1,1,2,2,1
0,1,1,2,1,0,2,1,0
0,1,1,2,0,1,0,1,0
2,0,1,1,1,1,0,1,1
0,1,1,2,0,1,0,0,1
0,1,1,1,0,1,0,0,0
0,1,1,1,1,0,1,1,1
2,1,1,2,0,0,2,1,1
0,1,0,2,1,2,2,1,0
2,1,1,2,1,1,2,2,0
0,0,1,2,1,1,0,1,0
2,1,1,0,1,1,0,2,1
2,1,1,2,1,1,2,2,0
2,1,1,2,1,1,0,2,0
2,1,1,1,1,1,0,2,0
0,0,1,1,1,1,2,2,0
0,1,1,1,1,1,1,2,0
0,0,1,1,1,1,0,1,0
0,1,1,1,1,2,2,2,0
1,1,1,1,1,1,1,2,1
0,1,0,2,1,1,1,2,0
2,1,1,1,1,1,1,2,0
0,1,1,2,1,0,2,2,0
0,0,1,1,2,1,0,0,0
0,0,0,2,1,1,1,2,1
2,0,1,1,2,1,1,0,1
0,0,0,1,1,1,0,2,1
0,1,1,1,1,0,1,1,1
2,0,1,0,2,1,1,0,0
2,1,1,2,1,1,0,2,0
2,0,1,2,1,1,0,2,0
0,1,1,1,1,1,0,1,0
1,0,1,1,0,1,0,0,0
0,0,1,2,0,1,2,0,0
0,1,1,2,0,1,0,0,1
2,0,1,1,1,1,0,2,1
0,0,1,2,1,1,0,2,0
2,0,1,1,0,1,2,0,0
0,1,1,0,1,1,1,2,1
1,0,0,1,1,1,0,2,0
0,1,1,2,1,1,1,1,1
2,0,1,1,2,1,0,0,1
0,0,1,2,1,1,0,1,0
2,1,1,1,2,1,2,1,1
0,1,0,1,1,1,0,2,0
0,1,1,1,1,1,0,1,0
0,1,1,0,1,1,2,2,0
2,1,0,0,1,1,2,1,0
0,1,1,0,1,1,0,1,1
0,0,1,2,0,0,1,1,0
0,1,0,2,1,1,0,1,0
0,0,1,0,1,1,0,2,1
1,0,0,1,2,1,0,0,1
0,0,1,1,2,0,2,0,1
2,1,1,2,0,1,0,0,1
2,0,1,1,2,1,0,0,1
0,1,1,1,0,0,2,1,0
2,1,1,2,1,0,2,1,1
0,1,1,1,2,1,0,0,1
0,0,0,0,1,1,0,2,1
0,0,1,0,2,1,1,0,1
2,0,1,1,1,1,0,2,1
0,1,0,1,1,1,0,2,1
0,1,1,1,1,1,0,2,0
0,0,1,2,1,1,0,2,0
2,0,1,1,1,1,0,2,0
0,1,1,0,1,1,0,2,0
2,0,1,1,1,1,1,2,0
0,0,1,1,1,1,0,2,1
0,1,1,2,1,1,1,1,0
2,1,1,2,1,1,1,2,1
2,0,1,1,0,1,1,0,0
0,0,1,2,0,1,1,0,0
2,0,0,2,0,1,0,0,1
0,0,0,2,1,1,0,2,1
0,1,1,1,0,1,0,0,0
0,0,1,1,1,0,2,2,1
2,1,1,1,2,1,0,0,1
0,0,1,0,1,0,2,2,1
1,1,1,1,2,1,1,0,1
0,0,0,1,0,1,0,0,0
0,1,1,1,2,1,0,2,0
0,1,1,0,1,1,0,2,1
2,0,0,0,0,1,0,0,0
0,1,1,1,2,1,0,1,1
0,0,0,1,1,1,0,2,0
0,0,1,1,1,1,0,2,0
0,1,1,0,1,1,0,2,0
2,1,0,1,0,1,0,0,0
0,1,1,1,1,2,2,1,0
2,1,1,2,1,1,0,1,0
2,1,1,1,1,0,0,2,0
2,1,1,2,0,1,0,0,0
2,1,1,1,1,0,2,1,0
2,1,1,1,2,1,1,1,1
2,0,0,1,1,1,0,2,0
0,0,0,1,0,1,0,0,0
0,1,1,2,1,1,1,2,0
2,1,1,1,1,1,1,2,1
0,0,1,1,2,1,0,2,1
0,0,0,1,2,1,1,0,1
0,0,1,2,1,1,2,2,0
2,1,1,1,1,0,2,2,0
1,1,1,2,0,1,0,0,0
0,0,0,1,2,1,0,0,0
0,0,0,0,1,0,2,1,0
1,1,1,1,2,1,0,1,1
0,0,1,2,0,1,0,0,0
0,1,1,0,2,1,0,2,1
1,1,1,1,2,1,0,2,1
0,0,1,2,0,1,0,0,1
0,1,0,1,1,1,0,2,1
0,0,1,0,1,1,1,1,0
1,1,1,1,0,1,0,0,0
1,0,1,1,2,1,0,0,0
0,0,0,1,0,1,0,0,0
0,1,1,1,1,1,1,2,1
0,0,1,1,1,1,2,0,0
0,1,1,1,1,1,0,2,0
0,0,1,0,1,0,2,2,0
1,1,0,2,0,1,1,0,1
2,1,0,2,1,1,0,1,0
2,0,1,0,1,1,0,2,0
2,1,0,2,1,1,2,1,0
2,0,1,1,2,1,2,0,1
0,1,1,2,1,2,1,1,0
2,1,1,1,1,1,0,2,0
0,1,1,1,2,1,2,2,1
0,1,0,2,1,1,2,2,0
0,1,0,2,1,1,0,2,0
2,1,1,1,2,1,1,0,1
0,0,0,1,1,1,0,1,0
0,1,1,2,1,1,2,0,0
2,1,1,0,1,1,0,2,0
0,1,0,1,1,1,1,2,0
0,1,1,1,1,1,0,2,1
0,1,1,0,1,1,0,2,0
2,0,1,0,1,1,2,2,0
2,1,1,0,1,1,1,2,0
2,1,1,1,1,1,0,0,0
0,0,1,0,1,0,2,2,0
1,1,1,2,0,1,0,0,0
2,1,0,1,0,1,0,0,1
0,1,1,2,1,1,1,2,0
2,0,1,1,2,1,0,0,1
0,0,1,1,2,0,2,2,1
2,1,0,1,2,1,0,0,1
0,1,1,1,0,1,0,0,0
0,1,1,0,1,1,0,1,0
1,1,1,2,1,1,0,2,0
2,0,1,1,2,1,0,0,1
0,0,1,1,1,1,0,2,1
0,1,1,2,1,1,0,2,1
2,1,1,1,0,1,0,0,0
0,0,0,1,1,1,0,2,0
0,0,1,1,1,1,0,2,1
0,1,1,1,1,0,2,1,1
2,1,1,1,2,0,2,1,1
2,1,1,1,2,2,2,0,1
1,1,1,2,0,0,2,1,1
0,1,1,2,2,1,0,0,0
2,0,0,1,1,1,1,2,0
0,1,1,0,1,1,0,2,1
1,1,0,2,2,1,0,0,1
2,0,1,1,1,1,0,1,1
0,1,1,1,0,1,2,0,0
0,1,1,1,1,1,2,2,1
0,0,1,1,2,1,0,0,0
0,0,0,1,1,1,0,2,0
0,1,1,0,1,1,0,2,1
1,0,0,0,1,1,0,2,1
0,1,0,2,1,1,0,1,0
2,1,1,1,0,1,0,0,0
0,0,1,1,1,1,0,1,0
0,1,1,2,0,1,0,0,1
2,0,1,0,1,1,0,1,0
0,1,1,1,2,2,2,0,1
2,1,0,2,2,1,0,0,0
2,0,1,1,2,0,2,1,0
2,1,0,2,2,1,2,1,0
0,1,1,2,1,1,0,1,0
0,1,0,2,1,1,0,2,0
2,1,1,0,1,1,0,2,0
1,1,0,0,1,1,0,2,1
2,1,0,2,1,1,0,2,0
2,1,1,1,1,1,0,1,1
0,1,1,1,1,1,0,2,0
0,1,1,0,1,1,2,1,0
1,1,1,2,0,1,0,0,0
2,1,1,2,0,0,2,1,1
0,1,1,2,2,0,1,2,0
0,0,1,1,2,1,0,0,0
0,0,1,1,1,1,0,2,0
0,0,1,2,1,1,0,2,0
2,1,1,1,1,0,2,2,1
2,1,1,2,0,1,0,1,1
2,1,0,1,0,1,0,0,1
0,0,1,2,1,1,0,1,0
2,1,1,1,2,1,0,0,1
0,0,1,0,1,1,1,1,0
2,1,0,1,1,1,0,2,1
0,1,1,0,1,1,2,2,1
1,0,0,2,1,1,0,2,0
0,0,1,2,1,1,0,2,0
0,1,1,1,2,0,2,1,1
2,1,1,2,2,1,0,0,1
2,1,1,2,0,1,0,0,0
1,1,0,2,1,1,1,2,0
2,0,1,1,0,1,2,1,0
0,1,1,2,0,0,2,1,1
0,1,0,2,0,0,2,2,1
1,1,0,1,0,1,0,0,1
0,0,1,0,1,1,2,2,0
2,1,1,0,1,1,1,0,0
2,1,0,2,1,1,0,1,0
0,0,1,1,2,1,0,1,1
0,1,0,2,1,1,0,2,0
2,0,1,0,1,0,2,1,0
1,1,0,1,2,1,1,0,1
0,0,1,2,1,1,1,2,0
2,0,1,1,1,1,0,2,1
0,0,1,2,0,0,2,1,0
0,1,0,2,1,1,0,2,0
2,0,1,1,1,0,2,2,0
2,1,1,2,2,1,0,1,1
2,0,1,1,1,1,2,1,0
0,1,1,2,1,1,0,2,0
2,0,1,1,0,1,0,0,0
0,1,1,2,1,1,0,2,0
2,0,1,0,1,1,0,2,0
0,0,1,0,1,1,1,2,0
0,0,1,1,2,1,1,1,1
0,0,1,2,1,1,0,2,0
2,1,1,0,1,1,0,1,1
0,1,1,1,1,1,0,2,1
0,1,1,1,1,1,2,1,0
0,1,0,2,1,1,2,1,1
2,1,1,0,1,1,0,1,0
1,0,0,0,1,1,0,2,0
2,0,1,0,1,2,2,1,0
0,1,0,2,0,1,0,0,1
2,1,1,2,0,1,0,0,1
2,1,1,2,1,1,0,1,0
0,1,1,1,1,1,2,1,1
0,1,1,2,1,1,0,2,0
2,0,1,2,1,1,2,2,0
0,1,1,1,1,0,1,2,0
2,0,0,0,1,1,1,2,0
0,1,1,2,2,1,2,1,0
0,1,1,2,1,1,0,1,0
0,0,1,1,0,2,0,2,0
1,1,1,1,1,1,0,2,1
0,0,1,1,0,1,0,0,0
0,1,1,0,1,1,2,2,1
2,1,1,2,1,1,0,1,0
2,0,1,1,2,1,1,1,1
0,0,0,2,1,1,0,2,0
2,0,1,0,1,1,2,2,0
0,1,1,1,2,1,0,0,1
0,0,0,0,1,1,0,2,0
2,0,1,0,1,1,0,2,1
2,1,0,1,0,1,0,0,0
0,1,1,1,1,1,0,2,1
0,1,1,0,1,1,0,2,0
0,1,0,1,1,1,0,1,1
0,1,1,1,2,1,0,1,0
0,1,0,1,2,1,0,0,1
0,0,0,1,1,1,2,2,1
0,1,1,1,2,1,0,0,1
0,0,1,1,1,1,0,2,1
0,0,1,0,1,0,2,1,0
1,1,0,1,0,1,0,0,1
0,1,1,0,1,1,0,1,1
1,1,0,0,1,1,0,2,0
2,0,1,1,1,1,2,2,0
0,1,1,1,0,1,0,0,0
0,1,1,0,1,1,0,2,1
0,1,0,1,1,1,1,1,0
0,0,1,2,1,1,2,1,1
2,1,1,1,0,0,2,1,1
2,1,1,1,2,1,0,0,1
0,0,0,1,1,0,1,1,0
2,1,1,0,2,0,2,2,0
1,1,0,1,2,1,0,1,1
2,0,0,2,1,1,2,1,0
0,1,1,0,1,1,0,2,0
2,0,1,0,1,1,1,2,0
0,0,1,1,1,1,0,2,0
0,1,1,1,1,1,0,2,0
0,1,1,0,1,1,2,2,0
1,0,1,1,2,0,0,0,1
2,0,1,1,2,1,0,0,1
0,0,0,2,0,0,2,1,1
0,1,0,0,2,1,1,1,0
0,0,1,2,1,1,0,2,0
2,0,1,1,1,1,0,1,1
0,1,1,1,2,1,0,0,1
0,0,1,1,1,0,2,2,0
2,0,1,2,2,1,0,0,0
2,0,1,1,1,1,0,2,1
2,1,1,1,1,1,0,2,0
1,1,1,0,0,1,0,0,0
2,0,1,1,0,1,0,0,0
0,1,1,1,0,1,0,0,0
0,1,1,2,1,1,0,2,0
0,1,1,2,1,1,0,2,0
2,0,1,0,2,1,0,0,1
2,1,1,1,2,1,1,0,1
0,1,1,1,1,1,1,2,0
0,0,1,1,2,1,0,1,1
0,1,1,1,1,1,0,1,0
0,0,1,1,1,1,2,2,0
0,1,1,2,1,0,2,1,0
0,1,1,2,0,1,1,0,1
2,0,1,1,0,0,2,1,0
2,1,1,1,0,1,0,0,0
0,1,1,1,1,1,0,2,0
0,0,1,2,1,1,0,1,0
2,0,1,0,1,0,2,0,0
1,1,1,1,2,1,0,1,1
0,0,0,1,2,1,0,2,1
0,0,0,1,2,1,1,1,1
0,0,0,2,1,1,2,2,0
0,0,1,1,1,1,0,2,0
0,1,1,1,1,1,1,1,1
0,0,1,2,0,1,2,0,1
0,1,1,0,1,1,0,2,0
1,1,0,2,1,1,0,1,1
2,0,1,1,1,1,0,2,0
0,1,1,0,1,1,0,2,0
2,1,0,1,2,1,0,0,1
0,0,1,2,1,2,2,0,0
2,1,1,0,0,1,0,0,0
1,0,1,1,2,1,1,1,1
0,1,0,2,0,1,0,0,1
2,0,0,1,1,1,0,2,0
0,0,1,2,1,1,1,2,0
1,1,1,2,1,1,0,1,0
0,1,1,1,1,1,0,2,1
0,0,1,2,1,1,2,2,0
1,1,1,2,1,1,0,2,0
2,1,1,2,0,1,0,0,1
0,1,0,1,2,1,2,0,1
0,1,1,0,1,1,0,2,0
2,0,1,2,1,1,0,2,0
2,1,1,1,2,1,2,1,0
0,1,1,1,1,0,2,2,0
2,1,1,2,1,1,0,2,0
0,1,0,2,0,1,0,0,1
2,1,1,2,1,1,0,2,1
2,1,1,1,1,1,1,2,1
0,1,1,2,2,1,0,0,0
0,1,1,1,2,1,0,1,1
0,0,0,1,2,1,0,1,1
0,0,0,0,1,1,0,2,1
2,1,1,0,1,0,2,1,1
1,0,0,2,2,1,0,2,1
0,0,0,1,2,0,0,2,1
2,1,1,1,0,1,0,0,1
0,1,1,2,0,1,1,0,0
2,0,1,2,1,0,0,1,0
0,0,1,1,2,1,0,1,1
0,1,0,1,1,0,2,2,0
2,1,1,1,2,1,0,0,1
0,0,1,1,1,1,0,1,0
0,0,1,1,1,1,0,2,1
0,1,1,2,1,0,2,2,0
2,0,1,2,0,1,0,0,0
2,1,0,1,2,1,0,0,0
0,1,1,0,2,1,0,1,1
0,1,1,0,1,1,0,1,0
0,0,0,1,1,1,0,1,0
0,1,1,0,1,1,0,2,0
2,1,0,0,1,1,0,2,0
0,1,1,1,2,1,0,0,1
0,0,1,1,1,1,0,2,1
0,1,1,1,1,1,0,1,1
0,1,1,1,1,1,0,2,1
0,1,1,1,1,1,0,2,0
0,1,1,1,1,0,2,2,1
2,0,1,1,2,1,0,1,1
0,1,1,1,2,1,0,0,1
0,1,0,2,1,1,0,1,0
0,1,1,2,1,1,1,2,0
0,1,1,2,1,1,0,2,0
2,1,1,0,1,1,2,1,1
2,1,1,2,1,1,0,2,0
2,1,1,2,1,1,0,2,0
2,1,1,0,1,1,2,2,0
2,1,1,2,1,1,1,2,0
0,1,1,1,2,1,0,0,1
0,0,1,2,1,1,0,2,0
2,0,1,1,2,1,1,1,1
0,0,0,1,0,1,1,0,0
0,0,1,2,1,1,2,0,0
2,1,1,0,1,0,0,2,0
1,1,1,1,2,1,2,2,0
0,1,1,1,1,1,2,2,0
0,1,1,0,1,0,1,1,0
1,1,1,0,2,1,0,0,0
1,0,1,1,1,1,2,2,0
0,1,0,2,1,1,2,2,0
2,1,1,0,1,1,0,2,0
0,1,1,1,2,1,0,0,1
0,0,0,1,2,1,0,0,0
1,0,1,1,2,1,1,0,1
0,0,0,2,1,1,0,2,0
2,1,1,0,1,0,2,2,0
0,1,1,1,2,1,0,1,1
0,1,0,1,2,1,0,0,0
0,0,1,1,1,1,0,1,1
0,1,1,1,0,1,0,0,0
0,0,0,2,1,1,0,1,1
0,1,1,1,1,1,2,1,0
0,1,0,2,1,1,0,1,0
2,0,1,1,1,1,0,2,0
0,0,1,1,2,1,1,0,1
0,0,0,1,1,1,0,1,0
0,1,1,2,1,1,0,2,0
2,1,1,1,1,1,2,2,0
0,1,1,1,2,1,0,0,1
0,1,1,2,2,1,0,0,0
2,1,1,1,1,1,0,1,0
0,0,1,1,1,0,2,2,1
2,1,1,2,1,1,0,2,0
2,1,1,0,1,1,0,1,0
0,1,1,2,1,1,1,2,1
2,0,1,1,2,2,0,0,0
2,0,0,1,0,1,0,0,0
0,0,1,0,1,1,0,2,0
2,1,1,1,1,1,0,2,1
0,0,1,0,2,0,0,0,0
1,1,1,1,0,1,0,0,0
0,1,1,1,2,1,0,0,1
0,0,1,1,1,0,2,1,1
2,1,0,1,0,1,0,0,0
0,1,1,1,2,1,0,0,1
0,0,1,0,1,1,0,2,0
0,1,1,1,1,1,2,2,1
0,1,1,2,1,1,0,2,1
2,1,1,2,1,0,2,0,0
2,1,1,1,2,1,0,1,1
0,1,1,0,2,1,0,0,1
1,0,1,2,0,1,1,0,1
2,0,1,1,2,1,0,1,1
0,1,0,1,2,1,2,0,0
0,1,1,2,1,1,0,2,0
2,1,1,0,1,1,0,2,1
2,0,1,1,1,1,2,1,0
0,1,1,2,0,1,0,0,0
2,1,0,1,0,1,0,0,1
0,1,1,1,1,1,2,2,1
